item,picture,adj_lemma_en,n_lemma_en,name2_en,h_index_en,percentage_modal_name_en,percentage_valid_responses_en,number_different_responses_en,percentage_unknown_responses_en,percentage_idiosyncratic_responses_en,visual_complexity_en,freq_an_en,disp_an_en,lo_n_en,n_en,n_phon_disc_en,n_phon_strs_disc_en,n_phon_syl_disc_en,freq_n_en,disp_n_en,adj_en,freq_a_en,disp_a_en,n_lemma_de,name2_de,h_index_de,percentage_modal_name_de,percentage_valid_responses_de,number_different_responses_de,percentage_unknown_responses_de,percentage_idiosyncratic_responses_de,visual_complexity_de,adj_lemma_de,n_gender_de,freq_an_de,disp_an_de,lo_n_de,n_de,n_phon_disc_de,n_phon_strs_disc_de,n_phon_syl_disc_de,freq_n_de,disp_n_de,adj_de,freq_a_de,disp_a_de,adj_exponent_de,n_fr,name2_fr,h_index_fr,percentage_modal_name_fr,percentage_valid_responses_fr,number_different_responses_fr,percentage_unknown_responses_fr,percentage_idiosyncratic_responses_fr,visual_complexity_fr,n_gender_fr,n_onset_fr,freq_an_fr,disp_an_fr,lo_n_fr,n_lemma_fr,n_phon_sampa_fr,n_phon_syl_sampa_fr,freq_n_fr,disp_n_fr,adj_lemma_fr,adj_fr,freq_a_fr,disp_a_fr,adj_exponent_fr,lo_n_en_c,lo_n_de_c,lo_n_fr_c,lo_n_en_c_pred,lo_n_de_c_pred,lo_n_fr_c_pred,lo_n_diff_defr_c,lo_n_diff_enfr_c,lo_n_diff_ende_c,lo_n_en_int,lo_n_de_int,lo_n_fr_int,is_int_en,is_int_de,is_int_fr,n_sylcnt_en,n_sylcnt_de,n_sylcnt_fr,phonipa_en,phonipa_de,phonipa_fr,dist_en_de,dist_en_fr,dist_de_fr,picture_file,picture_size,continue_de
680,PICTURE_680,big,bow,NA,0.6498088,90.32258065,93,5,5,2,2.454545455,0.0183044232779966,0.00190241419040219,1.18097573316411,bow,b5,'b5,b5,11.6870651299567,0.268264962532265,big,88.3861583786036,0.758391164938417,Bogen,NA,0.144899618,97.93814433,97,2,2,1,2.39,groß,M,0.0268711829413776,0.00235668562028395,1.44910734385419,Bogen,bog@n,'bo-g@n,bo-g@n,11.389497994719,0.322651360726675,großer,74.873785691846,0.798455101383972,er,arc,NA,0,100,97,1,2,1,2.252525253,M,V,0.132289267635951,0.0096081509828934,1.42029532357898,arc,aRk,aRk,19.0174789774648,0.328079514604389,grand,grand,336.83695633348,0.973874006476303,,1.32899236480044,0.509143517345499,0.315070678597816,1.32899236480044,0.509143517345499,0.315070678597816,0.137548092081228,0.957396939536171,0.601282790735788,1.34261589863839,0.660357080200168,0.333304102377319,FALSE,FALSE,FALSE,1,2,1,boʊ,boːɡən,aʁk,4,3,6,PICTURE_680_BIG.jpg,500,Drücken Sie bitte die Leertaste um fortzufahren
338,PICTURE_338,big,present,NA,0.718129519,85,100,3,0,0,2.31,0.00586416016992112,0.000638603824477729,-0.837632561386537,present,prIzEnt,prI-'zEnt,prI-zEnt,28.1382077055622,0.624505416968106,big,88.3861583786036,0.758391164938417,Geschenk,NA,0.14372617,97.95918367,98,2,0,2,2.25,groß,N,0.0640593310120725,0.00520330436648428,3.70970472128357,Geschenk,g@SENk,g@-'SENk,g@-SENk,7.5548036629651,0.261513428459035,großes,28.2922566249314,0.628466187462003,es,cadeau,NA,0,100,99,1,0,1,1.787878788,M,C,0.0258265381501856,0.00271890229941452,0.726028070022613,cadeau,kado,ka-do,7.40644134821136,0.310142936578026,grand,grand,336.83695633348,0.973874006476303,,-0.331255753361781,1.97067499314441,-0.127615214195199,-0.331255753361781,1.97067499314441,-0.127615214195199,2.06052316206649,-0.241407584439702,-2.74213275543297,-0.339502350565678,2.18008955586921,-0.114483768059756,FALSE,FALSE,FALSE,2,2,2,pʁɪzɛnt,ɡəʃɛŋk,kadɔ,6,7,6,PICTURE_338_BIG.jpg,500,Drücken Sie bitte die Leertaste um fortzufahren
707,PICTURE_707,big,dog,NA,0.368556778,92.92929293,99,2,0,1,3.16,0.113442459517164,0.00898511115279155,1.89097532859973,dog,dQg,'dQg,dQg,35.6970352232465,0.466220983717835,big,88.3861583786036,0.758391164938417,Hund,NA,0.40217919,92,100,2,0,0,3.21,groß,M,0.0358543959246995,0.00252118871365733,1.64712828459302,Hund,hUnt,'hUnt,hUnt,12.4747015055077,0.242584844258484,großer,74.873785691846,0.798455101383972,er,chien,NA,0.337576423,94.94949495,99,3,1,0,2.646464646,M,C,0.113493287093316,0.00717136035063618,1.29268677657571,chien,Sj5,Sj5,18.5197083248119,0.387650050698329,grand,grand,336.83695633348,0.973874006476303,,1.912946911802,0.637168897117555,0.233703592265009,1.912946911802,0.637168897117555,0.233703592265009,0.350388283838805,1.62616629852325,1.03779737304367,1.93426276724279,0.793480677311276,0.250999256196749,FALSE,FALSE,FALSE,1,1,1,dɒɡ,hʊnt,ʃjɛ̃,4,4,4,PICTURE_707_BIG.jpg,500,Drücken Sie bitte die Leertaste um fortzufahren
559,PICTURE_559,big,cucumber,NA,0.972349602,81.72043011,93,4,4,3,2.6,NA,NA,NA,cucumber,kjukVmb@R,'kju-kVm-b@R,kju-kVm-b@R,1.22941274872276,0.0441105543795718,big,88.3861583786036,0.758391164938417,Gurke,NA,0.595467051,85.56701031,97,2,1,2,2.67,groß,F,NA,NA,NA,Gurke,gUrk@,'gUr-k@,gUr-k@,0.212968835312028,0.0108464757000322,große,214.082871405973,0.89048385366377,e,concombre,NA,0.758407344,86.73469388,98,4,1,1,2.252525253,M,C,NA,NA,NA,concombre,k§k§bR,k§-k§bR,0.402642903799769,0.0163093252216008,grand,grand,336.83695633348,0.973874006476303,,NA,NA,NA,-0.432377887730846,-0.432377887730846,-0.432377887730846,-0.0248534934317708,-0.0248534934317708,-0.0757877473954415,0.413403266977464,-0.478221261858837,-0.575469499322596,TRUE,TRUE,TRUE,3,2,2,kjuːkʌmbər,ɡʊʁkə,kɔ̃kɔ̃bʁ,8,7,7,PICTURE_559_BIG.jpg,500,Drücken Sie bitte die Leertaste um fortzufahren
17,PICTURE_17,big,devil,NA,0.477747375,91.75257732,97,3,1,2,3.18,0.0029789184249759,0.000314836151228531,-0.975530987539303,devil,dEvP,'dE-vP,dE-vP,16.4084447448475,0.288930271607585,big,88.3861583786036,0.758391164938417,Teufel,NA,0,100,96,1,0,4,3.04,groß,M,0.00145143615887733,0.000114436934520617,-1.40683073733462,Teufel,tXf@l,'tX-f@l,tX-f@l,10.671468604122,0.256381647176626,großer,74.873785691846,0.798455101383972,er,diable,NA,0.482146113,91.91919192,99,3,0,1,2.838383838,M,C,0.0912896383225312,0.00713456317665914,1.26825613773372,diable,djabl,djabl,15.2621927198522,0.338108788800576,grand,grand,336.83695633348,0.973874006476303,,-0.444673301053285,-1.33729027943112,0.218125874733512,-0.444673301053285,-1.33729027943112,0.218125874733512,-1.60783310857449,-0.715216130196649,0.954055916086347,-0.454413925928902,-1.25960526860962,0.235242004670865,FALSE,FALSE,FALSE,2,2,1,dɛvəl,tɔʏfəl,djabl,4,3,5,PICTURE_17_BIG.jpg,500,Drücken Sie bitte die Leertaste um fortzufahren
579,PICTURE_579,big,elephant,NA,0,100,99,1,0,1,2.909090909,0.00957375669913639,0.000899850843582255,1.08596208156387,elephant,ElIf@nt,'E-lI-f@nt,E-lI-f@nt,6.72070226144972,0.16263631735484,big,88.3861583786036,0.758391164938417,Elefant,NA,0,100,100,1,0,0,2.74,groß,M,0.00286364431346068,0.000228873869041233,1.74946303291481,Elefant,elef&nt,e-le-'f&nt,e-le-f&nt,0.899458910456712,0.0385974323212817,großer,74.873785691846,0.798455101383972,er,éléphant,NA,0,100,100,1,0,0,2.484848485,M,V,0.0115143315919578,0.00094446079874399,0.92536228437062,éléphant,elef@,e-le-f@,2.70737447216884,0.114496451116999,grand,grand,336.83695633348,0.973874006476303,,1.250846328893,0.703330813977924,-0.000513663328695761,1.250846328893,0.703330813977924,-0.000513663328695761,0.660691823464089,1.20820733837916,0.299501658330902,1.26344045994048,0.862277289201046,0.0140826347064875,FALSE,FALSE,FALSE,3,3,3,ɛlɪfənt,eːleːfant,elefãː,5,5,5,PICTURE_579_BIG.jpg,500,Drücken Sie bitte die Leertaste um fortzufahren
152,PICTURE_152,big,snail,NA,0,100,99,1,1,0,3.38,0.000992972808325301,0.000109411144753177,0.407515289620294,snail,sn1l,'sn1l,sn1l,1.37275680450572,0.0646977126372105,big,88.3861583786036,0.758391164938417,Schnecke,NA,0.286396957,95,100,2,0,0,3.46,groß,F,0.00176526019322919,0.000160926939169617,0.196180194505548,Schnecke,SnEk@,'SnE-k@,SnE-k@,0.915463936208656,0.0335622072023746,große,214.082871405973,0.89048385366377,e,escargot,NA,0,100,99,1,0,1,2.98989899,M,V,0.00243917304751753,0.000224871618748569,1.05944785369622,escargot,EskaRgo,Es-kaR-go,0.501859854526732,0.0299937853661728,grand,grand,336.83695633348,0.973874006476303,,0.692843068608038,-0.300904518602581,0.0849833692095718,0.692843068608038,-0.300904518602581,0.0849833692095718,-0.432663263391423,0.561084323819196,0.898022379802037,0.698086729391047,-0.181948629575456,0.100565024934588,FALSE,FALSE,FALSE,1,2,3,sneɪl,ʃnɛkə,ɛːskaʁɡɔ,4,6,7,PICTURE_152_BIG.jpg,500,Drücken Sie bitte die Leertaste um fortzufahren
365,PICTURE_365,big,hedgehog,NA,0,100,95,1,3,2,3.51,NA,NA,NA,hedgehog,hE_hQg,'hE_-hQg,hE_-hQg,0.774350172469679,0.0278127595723587,big,88.3861583786036,0.758391164938417,Igel,NA,0,100,100,1,0,0,3.6,groß,M,NA,NA,NA,Igel,ig@l,'i-g@l,i-g@l,1.10925027742093,0.0384937238493724,großer,74.873785691846,0.798455101383972,er,hérisson,NA,0,100,99,1,0,1,3.050505051,M,V,0.000394572110627836,3.27085990907009e-05,-1.06083680958831,hérisson,eRis§,e-Ri-s§,0.673642203417342,0.0274506917868708,grand,grand,336.83695633348,0.973874006476303,,NA,NA,-1.26697454661232,-0.432377887730846,-0.432377887730846,-1.26697454661232,0.845107099936977,0.845107099936977,-0.0757877473954415,0.396212844385707,-0.855499469916391,-1.26697427528316,TRUE,TRUE,FALSE,2,2,3,hɛdʒhɒɡ,iːɡəl,eʁisɔ̃,7,7,6,PICTURE_365_BIG.jpg,500,Drücken Sie bitte die Leertaste um fortzufahren
115,PICTURE_115,big,hippo,NA,0.255930044,95.69892473,93,2,6,1,3.02,0.000543324744177995,3.79589685878371e-05,0.428138302134389,hippo,hIp5,'hI-p5,hI-p5,0.735811586305054,0.00686610755338817,big,88.3861583786036,0.758391164938417,Nilpferd,NA,0.672867158,88.65979381,97,4,1,2,2.87,groß,N,NA,NA,NA,Nilpferd,nil+ert,'nil-+ert,nil-+ert,0.113133564383844,0.00562886671673283,großes,28.2922566249314,0.628466187462003,es,hippopotame,NA,0.376715003,92.70833333,96,2,4,0,2.646464646,M,V,0.000932624988756704,9.40372223857652e-05,0.679634716414185,hippopotame,ipopotam,i-po-po-tam,0.280110328353888,0.0167631570339842,grand,grand,336.83695633348,0.973874006476303,,0.709804911977944,NA,-0.157197025891783,0.709804911977944,-0.432377887730846,-0.157197025891783,-0.311694452237039,0.830488347471751,1.06639505231335,0.715272007880772,1.23915782336988,-0.144406511655015,FALSE,TRUE,FALSE,2,2,4,hɪpoʊ,niːlpfeːʁt,ipɔpɔtam,9,7,8,PICTURE_115_BIG.jpg,500,Drücken Sie bitte die Leertaste um fortzufahren
691,PICTURE_691,big,man,NA,0.144899618,97.93814433,97,2,2,1,2.838383838,0.968710548197352,0.0530175147146825,1.47138049240803,man,m{n,'m{n,m{n,465.576266024308,0.861311326063074,big,88.3861583786036,0.758391164938417,Mann,NA,0.149811367,97.84946237,93,2,0,7,2.97,groß,M,0.24815635516373,0.0181382541215177,1.03023179032361,Mann,m&n,'m&n,m&n,159.895385358494,0.688892465043093,großer,74.873785691846,0.798455101383972,er,homme,NA,0.4010784,93.61702128,94,3,0,6,3.060606061,M,V,2.86280001356433,0.14599892061623,1.23210991343175,homme,Om,Om,497.813732753395,0.921049618944821,grand,grand,336.83695633348,0.973874006476303,,1.56784204967573,0.238330230539071,0.195077943991787,1.56784204967573,0.238330230539071,0.195077943991787,-0.0081880697607862,1.32132374937587,1.15201361602566,1.58461190474747,0.378759486431326,0.211928445343951,FALSE,FALSE,FALSE,1,1,1,mæn,man,om,1,3,3,PICTURE_691_BIG.jpg,500,Drücken Sie bitte die Leertaste um fortzufahren
241,PICTURE_241,big,eye,NA,0,100,99,1,0,1,3.78,0.0127587638201798,0.00133079678107946,-0.980026836931504,eye,2,'2,2,70.5604416708998,0.760628511204594,big,88.3861583786036,0.758391164938417,Auge,NA,0.14372617,97.95918367,98,2,0,2,3.61,groß,N,0.0121214533268404,0.00097629009762901,0.382043101748171,Auge,Bg@,'B-g@,B-g@,39.4286555359456,0.643793584379358,großes,28.2922566249314,0.628466187462003,es,oeil,NA,0,100,98,1,0,2,3.03030303,M,V,0.0052729182056629,0.000543780459882903,-0.921466198801899,oeil,9j,9j,7.83139551135754,0.299933765086841,grand,grand,336.83695633348,0.973874006476303,,-0.448371009773244,-0.180739604748047,-1.17810761107842,-0.448371009773244,-0.180739604748047,-1.17810761107842,1.00411293448469,0.736481529459495,-0.381579186182688,-0.458160343858874,-0.0569985172825375,-1.17708314375438,FALSE,FALSE,FALSE,1,2,1,aɪ,aʊɡə,øj,3,2,4,PICTURE_241_BIG.jpg,500,Drücken Sie bitte die Leertaste um fortzufahren
196,PICTURE_196,big,computer,NA,0.244141642,95.95959596,99,2,0,1,2.58,0.0147821801088427,0.00150049569947215,-0.816599581343249,computer,k@mpjut@R,k@m-'pju-t@R,k@m-pju-t@R,69.4296329955774,0.438470744799621,big,88.3861583786036,0.758391164938417,Computer,NA,0.831510185,80.6122449,98,3,0,2,2.61,groß,M,0.00329515236069448,0.000296820798912849,-1.78402445360199,Computer,kOmpjut@r,kOm-'pju-t@r,kOm-pju-t@r,35.3141086215585,0.323495333118764,großer,74.873785691846,0.798455101383972,er,ordinateur,NA,0.14609425,97.91666667,96,2,0,4,2.303030303,M,V,0.0201231776420196,0.00138193831158212,-0.45116530565603,ordinateur,ORdinat9R,OR-di-na-t9R,18.6802633036455,0.27319857390508,grand,grand,336.83695633348,0.973874006476303,,-0.313956723316933,-1.58115523933177,-0.87822947380901,-0.313956723316933,-1.58115523933177,-0.87822947380901,-0.708887419269661,0.558311096745176,1.36561869120789,-0.321975443705407,-1.51318140116343,-0.873748895555753,FALSE,FALSE,FALSE,3,3,4,kəmpjuːtər,kɔmpjuːtəʁ,oʁdinatøʁ,2,9,8,PICTURE_196_BIG.jpg,500,Drücken Sie bitte die Leertaste um fortzufahren
487,PICTURE_487,big,basket,NA,0,100,99,1,1,0,2.878787879,0.0269039425048138,0.00281342943651028,1.87539702212569,basket,b#skIt,'b#-skIt,b#-skIt,8.59251221115093,0.272757518108661,big,88.3861583786036,0.758391164938417,Korb,NA,0.14257333,97.97979798,99,2,0,1,2.78,groß,M,0.00682567274715285,0.00058648928941816,1.60518378591445,Korb,kOrp,'kOrp,kOrp,2.4756793509932,0.0934449093444909,großer,74.873785691846,0.798455101383972,er,panier,NA,0.197453004,96.93877551,98,2,1,1,2.636363636,M,C,0.085693888389991,0.00812399829915285,2.24260868150586,panier,panje,pa-nje,5.46120084281613,0.212875740032054,grand,grand,336.83695633348,0.973874006476303,,1.90013419619121,0.610050753184708,0.839402657594047,1.90013419619121,0.610050753184708,0.839402657594047,-0.308093900039692,0.981989542966807,1.05621516962613,1.92128127217888,0.765282636627903,0.863679034353197,FALSE,FALSE,FALSE,2,1,2,bɑːskɪt,kɔʁp,panje,7,7,5,PICTURE_487_BIG.jpg,500,Drücken Sie bitte die Leertaste um fortzufahren
351,PICTURE_351,big,butterfly,NA,0.141440543,98,100,2,0,0,3.22,0.00303512443299432,0.000326000553754365,0.551025209359966,butterfly,bVt@fl2,'bV-t@-fl2,bV-t@-fl2,3.63542333396698,0.112559506265463,big,88.3861583786036,0.758391164938417,Schmetterling,NA,0,100,100,1,0,0,3.4,groß,M,0.00125529613740742,0.000103708471909309,0.947060921116374,Schmetterling,SmEt@rlIN,'SmE-t@r-lIN,SmE-t@r-lIN,0.878040420112198,0.0403175624932947,großer,74.873785691846,0.798455101383972,er,papillon,NA,0,100,100,1,0,0,2.97979798,M,C,0.0165720286463691,0.00163951852942138,1.27074359527346,papillon,papij§,pa-pi-j§,2.76347545226174,0.119840218493442,grand,grand,336.83695633348,0.973874006476303,,0.810875910754087,0.184558230080433,0.219711953230118,0.810875910754087,0.184558230080433,0.219711953230118,-0.0876378836469916,0.538679797026662,0.456973806580608,0.81767439560028,0.322846181290899,0.236846362803583,FALSE,FALSE,FALSE,3,3,3,bʌtəflaɪ,ʃmɛtəʁlɪŋ,papijɔ̃,6,8,9,PICTURE_351_BIG.jpg,500,Drücken Sie bitte die Leertaste um fortzufahren
661,PICTURE_661,big,drawer,NA,0.14372617,97.95918367,98,2,1,1,2.36,0.00140515020046033,0.000167466037887516,-0.375302921892646,drawer,dr$@R,'dr$-@R,dr$-@R,4.24786273267161,0.148694211480578,big,88.3861583786036,0.758391164938417,Schublade,NA,0,100,94,1,0,6,2.44,groß,F,0.0028244163091667,0.000250330794263849,0.140955102712985,Schublade,Suplad@,'Sup-la-d@,Sup-la-d@,1.54774090941906,0.0852733969888782,große,214.082871405973,0.89048385366377,e,tiroir,NA,0,100,100,1,0,0,1.949494949,M,C,0.0102588748763237,0.00106711804533412,1.09704827153497,tiroir,tiRwaR,ti-RwaR,2.03326595625711,0.115011611552677,grand,grand,336.83695633348,0.973874006476303,,0.0489972734450947,-0.33660889069227,0.108958537928929,0.0489972734450947,-0.33660889069227,0.108958537928929,-0.493358691679637,-0.107752527542272,0.295295395375578,0.0457596766636964,-0.219074818567322,0.124816508704434,FALSE,FALSE,FALSE,2,3,2,dʁɔːər,ʃuːplaːdə,tiʁwaʁ,8,6,8,PICTURE_661_BIG.jpg,500,Drücken Sie bitte die Leertaste um fortzufahren
510,PICTURE_510,big,face,NA,0.195909271,96.96969697,99,2,0,1,2.59,0.031006981090158,0.00311710118521297,-0.85558068279264,face,f1s,'f1s,f1s,151.315510340843,0.874739869421148,big,88.3861583786036,0.758391164938417,Gesicht,NA,0,100,95,1,0,5,2.69,groß,N,0.00804174088026629,0.000675893144512391,-0.0481011499337091,Gesicht,g@zIxt,g@-'zIxt,g@-zIxt,40.2070568251511,0.500196688481207,großes,28.2922566249314,0.628466187462003,es,visage,NA,0,100,97,1,0,3,2.707070707,M,C,0.0211634132064021,0.00201157884407811,-1.52567511178606,visage,vizaZ,vi-zaZ,57.4711138119625,0.661833971151016,grand,grand,336.83695633348,0.973874006476303,,-0.346017574597467,-0.458838380427387,-1.56336956993902,-0.346017574597467,-0.458838380427387,-1.56336956993902,1.12760062427474,1.24042143010466,0.0410456962680043,-0.354458626450226,-0.346171722131012,-1.56678526647204,FALSE,FALSE,FALSE,1,2,2,feɪs,ɡəzɪxt,vizaʒ,5,5,5,PICTURE_510_BIG.jpg,500,Drücken Sie bitte die Leertaste um fortzufahren
405,PICTURE_405,big,anchor,NA,0.151096971,97.82608696,92,2,6,2,2.49,0.00196721028064446,0.000214356528496021,-0.488161672752327,anchor,{Nk@R,'{N-k@R,{N-k@R,6.6571520017169,0.17480105034699,big,88.3861583786036,0.758391164938417,Anker,NA,0,100,98,1,0,2,2.08,groß,M,NA,NA,NA,Anker,&Nk@r,'&N-k@r,&N-k@r,2.48619245614399,0.0865357794228087,großer,74.873785691846,0.798455101383972,er,ancre,NA,0,100,93,1,3,4,2.101010101,F,V,0.00308483650127217,0.000278023092270958,0.379131086076977,ancre,@kR,@kR,1.1857609328204,0.05657769927714,grand,grande,355.19384985737,0.976637883099467,e,-0.0438258509018874,NA,-0.348807269932437,-0.0438258509018874,-0.432377887730846,-0.348807269932437,-0.111965205987072,0.276586830841887,0.312764289433517,-0.0482861889536865,-0.793776700001319,-0.338225073596427,FALSE,TRUE,FALSE,2,2,1,æŋkər,aŋkəʁ,ãːkʁ,2,4,3,PICTURE_405_BIG.jpg,500,Drücken Sie bitte die Leertaste um fortzufahren
38,PICTURE_38,big,spider,NA,0,100,99,1,0,1,2.39,0.00940513867508115,0.000966837258737261,1.56545937557378,spider,sp2d@R,'sp2-d@R,sp2-d@R,4.09116038231628,0.130118878558095,big,88.3861583786036,0.758391164938417,Spinne,NA,0,100,99,1,0,1,2.34,groß,F,0.00713949678150471,0.000557880055788006,1.5747505335362,Spinne,SpIn@,'SpI-n@,SpI-n@,0.938176950694872,0.0400779601616422,große,214.082871405973,0.89048385366377,e,araignée,NA,0,100,98,1,0,2,2.232323232,F,V,0.00573923070004125,0.000551957609655578,0.338419448359109,araignée,aRENe,a-RE-Ne,2.29748578961026,0.120596604847414,grand,grande,355.19384985737,0.976637883099467,e,1.64521926503564,0.590374911433395,-0.374766246965965,1.64521926503564,0.590374911433395,-0.374766246965965,0.937846516578085,1.99269087018033,0.823959850324845,1.66300839537175,0.744823264940914,-0.364483229173124,FALSE,FALSE,FALSE,2,2,3,spaɪdər,ʃpɪnə,aʁɛːɲe,4,6,5,PICTURE_38_BIG.jpg,500,Drücken Sie bitte die Leertaste um fortzufahren
299,PICTURE_299,big,ostrich,NA,0.784243952,86.51685393,89,4,10,1,3.13,0.00058079541619027,6.47535346498397e-05,0.886795288962376,ostrich,QstrIJ,'Q-strIJ,Q-strIJ,0.497423170962957,0.0250283575824156,big,88.3861583786036,0.758391164938417,Strauß,NA,0.547580672,91.4893617,94,4,3,3,3.04,groß,M,0.00537423658827552,0.000479204663305082,-0.245919746930585,Strauß,StrBs,'StrBs,StrBs,12.3796128230991,0.166698852054501,großer,74.873785691846,0.798455101383972,er,autruche,NA,0.199023775,96.90721649,97,2,2,1,2.484848485,F,V,0.00154241825063609,0.000143100121021817,0.105221852843063,autruche,otRyS,o-tRyS,0.779208178106226,0.0508168972622903,grand,grande,355.19384985737,0.976637883099467,e,1.08703728604417,-0.586732940022993,-0.52346011843894,1.08703728604417,-0.586732940022993,-0.52346011843894,-0.0842669345528916,1.58950329151427,1.62138986302116,1.09747359188846,-0.479159289554142,-0.514890805149482,FALSE,FALSE,FALSE,2,1,2,ɒstʁɪtʃ,ʃtʁaʊs,ɔtʁyʃ,5,4,4,PICTURE_299_BIG.jpg,500,Drücken Sie bitte die Leertaste um fortzufahren
343,PICTURE_343,big,bottle,NA,0,100,99,1,0,1,1.74,0.0265667064567033,0.00281789519752061,1.10243608120694,bottle,bQtP,'bQ-tP,bQ-tP,18.3465403133384,0.364439591650813,big,88.3861583786036,0.758391164938417,Flasche,NA,0.47853391,92,100,3,0,0,1.62,groß,F,0.028322619100255,0.00232092407824625,1.2186088561466,Flasche,fl&S@,'fl&-S@,fl&-S@,5.3020570603746,0.149626291885706,große,214.082871405973,0.89048385366377,e,bouteille,NA,0.340254161,94.89795918,98,3,0,2,1.323232323,F,C,0.0258265381501856,0.00257171360350636,0.718003790175154,bouteille,butEj,bu-tEj,7.08138566943777,0.245404441827757,grand,grande,355.19384985737,0.976637883099467,e,1.26439572675282,0.360120609386638,-0.132731738804558,1.26439572675282,0.360120609386638,-0.132731738804558,0.455302102780816,1.359577220147,0.708307844630217,1.27716834142784,0.505399792865719,-0.119659260877945,FALSE,FALSE,FALSE,2,2,2,bɒtəl,flaʃə,butɛːj,5,3,5,PICTURE_343_BIG.jpg,500,Drücken Sie bitte die Leertaste um fortzufahren
569,PICTURE_569,big,tooth,NA,0.376715003,92.70833333,96,2,3,1,3.01,0.00161123889652785,0.000178630440413351,-0.975508228309695,tooth,tuT,'tuT,tuT,8.87539704950761,0.178534426551629,big,88.3861583786036,0.758391164938417,Zahn,NA,0.539935733,87.62886598,97,2,0,3,2.67,groß,M,0.000588420064409729,5.3642313056539e-05,-1.35090906497809,Zahn,=an,'=an,=an,4.09136316384943,0.106279726781819,großer,74.873785691846,0.798455101383972,er,dent,NA,0.289172951,95.87628866,97,3,0,3,2.232323232,F,C,0.00484247590315981,0.000261668792725608,-0.281360800584186,dent,d@,d@,3.59853351911774,0.132666077911883,grand,grande,355.19384985737,0.976637883099467,e,-0.444654582231892,-1.30113555097553,-0.769956962693227,-0.444654582231892,-1.30113555097553,-0.769956962693227,-0.541728017392459,0.314752951351178,0.912437172894404,-0.454394960528054,-1.22201078919348,-0.764228538190131,FALSE,FALSE,FALSE,1,1,1,tuːθ,tsaːn,dãː,3,4,5,PICTURE_569_BIG.jpg,500,Drücken Sie bitte die Leertaste um fortzufahren
9,PICTURE_9,big,shower,NA,0,100,99,1,0,1,2.79,0.00155503288850943,0.000174164679403017,-0.650766218144175,shower,S6@R,'S6-@R,S6-@R,6.19122293058026,0.210361905272277,big,88.3861583786036,0.758391164938417,Dusche,NA,0.468995594,90,100,2,0,0,3.04,groß,F,NA,NA,NA,Dusche,dUS@,'dU-S@,dU-S@,1.37517691852983,0.0613846869076995,große,214.082871405973,0.89048385366377,e,douche,NA,0.14257333,97.97979798,99,2,0,1,2.656565657,F,C,0.0013630672912598,0.000130834396362804,-1.18455436023462,douche,duS,duS,2.4973544987392,0.116749255879371,grand,grande,355.19384985737,0.976637883099467,e,-0.177563481535934,NA,-1.34586061545897,-0.177563481535934,-0.432377887730846,-1.34586061545897,0.927335767559897,1.18215017375481,0.17902665879947,-0.183785519827112,-1.07039296336618,-1.34676951012366,FALSE,TRUE,FALSE,2,2,1,ʃaʊər,dʊʃə,duʃ,4,5,2,PICTURE_9_BIG.jpg,500,Drücken Sie bitte die Leertaste um fortzufahren
447,PICTURE_447,big,star,NA,0,100,100,1,0,0,1.272727273,0.0775080850573919,0.00610469530112626,1.54261848754754,star,st#R,'st#R,st#R,34.5076973582408,0.414293114689674,big,88.3861583786036,0.758391164938417,Stern,NA,0,100,100,1,0,0,1.43,groß,M,0.0234191185635072,0.000851124700497085,0.935095349978165,Stern,StErn,'StErn,StErn,16.5788922267613,0.329227908307406,großer,74.873785691846,0.798455101383972,er,étoile,NA,0,100,100,1,0,0,1.060606061,F,V,0.0437616340878145,0.00386370326758905,0.957278947181582,étoile,etwal,e-twal,9.45516735716671,0.308532038072809,grand,grande,355.19384985737,0.976637883099467,e,1.62643328190801,0.176822195783034,0.019837370511758,1.62643328190801,0.176822195783034,0.019837370511758,0.11296984755071,1.56258093367568,1.28144035360035,1.64397494808003,0.314802083199737,0.0346682152568721,FALSE,FALSE,FALSE,1,1,2,stɑːr,ʃtɛʁn,etwal,4,4,4,PICTURE_447_BIG.jpg,500,Drücken Sie bitte die Leertaste um fortzufahren
585,PICTURE_585,big,ant,NA,0.666048038,87.5,96,3,4,0,2.89,0.00316627178503728,0.000104945383742844,1.07426238619504,ant,{nt,'{nt,{nt,2.2487649101447,0.0356010467743808,big,88.3861583786036,0.758391164938417,Ameise,NA,0.286396957,95,100,2,0,0,2.95,groß,F,0.0012945241417014,0.000114436934520617,0.646387136805901,Ameise,amWz@,'a-mW-z@,a-mW-z@,0.428448262898871,0.0193291134713729,große,214.082871405973,0.89048385366377,e,fourmi,NA,0.14372617,97.95918367,98,2,0,2,2.454545455,F,C,0.0013630672912598,0.000147188695908154,-0.457900923701553,fourmi,fuRmi,fuR-mi,1.20825154312618,0.0618764923298335,grand,grande,355.19384985737,0.976637883099467,e,1.24122366100264,-0.00983472290840886,-0.882524308503749,1.24122366100264,-0.00983472290840886,-0.882524308503749,0.86690991466752,2.11796829857857,1.11119349672424,1.25369103448575,0.120712126301175,-0.878093228440866,FALSE,FALSE,FALSE,1,3,2,ænt,aːmaizə,fuʁmi,7,5,6,PICTURE_585_BIG.jpg,500,Drücken Sie bitte die Leertaste um fortzufahren
